ID,Station_ID,FIR_Number,Date,Crime_Group,Crime_Subgroup,Latitude,Longitude,Narrative,Status
981,126,0004/2025,2025-07-31,Assault,IPC 323,13.276047,75.780193,"On 31-07-2025, Chanakya Karnik approached the station to report that Charan Amble assaulted the victim near MG Road, N.R. Pura at approximately 21:30 hrs. The accused was armed with acid. Investigation revealed prior criminal history of the accused. Case booked under Section 323.",Under Investigation
982,156,0004/2025,2025-07-01,Sexual Offences,IPC 376,12.670151,77.183006,"The complainant Nathan Chanda stated that on 01-07-2025 around 16:00 hrs, while at Court Complex Area, Kanakapura, Onveer Chopra along with 5 unknown accomplices committed sexual assault. The accused was armed with acid. Local witnesses identified the suspect. FIR filed under Section 376 IPC.",Acquitted
983,173,0002/2026,2026-01-09,Motor Vehicle Theft,IPC 379 r/w 411,15.437573,75.054975,"The complainant Zashil Buch stated that on 09-01-2026 around 19:00 hrs, while at Commercial Street, Navalgund, Harsh Bhatti along with 4 unknown accomplices stole a parked motorcycle. The accused was armed with a machete. Local witnesses identified the suspect. FIR filed under Section 379 r/w 411 IPC.",Under Investigation
984,81,0003/2025,2025-03-03,Cybercrime,IPC 66C IT Act,13.87166,75.550962,"On 03-03-2025, Sneha Dixit approached the station to report that Jagat Tailor hacked the victim's bank account near Old Town, Shivamogga Rural at approximately 19:45 hrs. The accused was armed with acid. Investigation revealed prior criminal history of the accused. Case booked under Section 66C IT Act.",Under Investigation
985,89,0003/2025,2025-02-12,Theft,IPC 379,16.206018,77.328976,"On 12-02-2025, at approximately 03:45 hrs, the complainant Lucky Sarin reported that Timothy Thaman committed theft near Bypass Road, Manvi. The accused was armed with a country-made firearm. The accused fled towards towards the bus stand on a white Maruti car. Case registered under IPC Section 379.",Acquitted
986,127,0002/2025,2025-09-22,Assault,IPC 323,13.410556,74.694016,"On 22-09-2025, Quincy Karnik approached the station to report that Christopher Manda caused hurt by punching near Railway Station Road, Udupi City at approximately 14:00 hrs. The accused was armed with a country-made firearm. Investigation revealed prior criminal history of the accused. Case booked under Section 323.",Closed
987,64,0001/2026,2026-01-07,Burglary,IPC 457,17.350918,76.923315,"An incident of burglary was reported on 07-01-2026 at Nehru Road, Sedam. The victim Devika Ganesan sustained minor injuries. Finn Shere is identified as the primary suspect. The matter is being investigated under IPC Section 457. Forensic team dispatched to the scene.",Closed
988,202,0001/2025,2025-01-16,Assault,IPC 323,17.912844,77.559316,"On 16-01-2025, at approximately 03:00 hrs, the complainant Vincent Chanda reported that Manbir Butala committed assault near Main Circle, Aurad. The accused fled towards towards the highway on foot. Case registered under IPC Section 323.",Chargesheeted
989,106,0002/2024,2024-08-25,Rioting,IPC 147,13.008085,76.132556,"An incident of rioting was reported on 25-08-2024 at Main Circle, Hassan Rural. The victim Patrick Mani sustained life-threatening injuries. Vedant Acharya is identified as the primary suspect. The accused was armed with acid. The matter is being investigated under IPC Section 147. Forensic team dispatched to the scene.",Closed
990,157,0006/2025,2025-05-20,Burglary,IPC 457,11.878834,76.98708,"An incident of burglary was reported on 20-05-2025 at Gandhi Nagar, Chamarajanagar City. The victim Pallavi Ganesh sustained moderate injuries. Alexander Contractor is identified as the primary suspect. The matter is being investigated under IPC Section 457. Forensic team dispatched to the scene.",Convicted
991,99,0002/2024,2024-09-09,Assault,IPC 323,14.474897,75.954061,"On 09-09-2024, Anay Hayre approached the station to report that Yash Kota assaulted the victim near Lake View Area, Davangere City at approximately 18:45 hrs. The accused was armed with bare hands. Investigation revealed prior criminal history of the accused. Case booked under Section 323.",Chargesheeted
992,64,0004/2025,2025-05-30,Assault,IPC 323,17.351177,76.921979,"Received complaint from Ekalinga Chaudhuri regarding an incident on 30-05-2025. The accused Tejas Chand allegedly caused hurt by punching at New Extension, Sedam during 19:30 hrs. The accused was armed with acid. The accused was later identified through CCTV footage from nearby medical store. Charges framed under IPC 323.",Convicted
993,190,0002/2024,2024-10-30,Motor Vehicle Theft,IPC 379 r/w 411,15.400279,76.124793,"Received complaint from Praneel Walla regarding an incident on 30-10-2024. The accused Harrison Divan allegedly drove away with the victim's auto-rickshaw at Industrial Area, Kushtagi during 11:15 hrs. The accused was later identified through CCTV footage from nearby medical store. Charges framed under IPC 379 r/w 411.",Convicted
994,15,0002/2025,2025-05-30,Assault,IPC 323,12.954568,77.520241,"On 30-05-2025, Turvi Pillay approached the station to report that Maanav Subramaniam caused hurt by punching near Nehru Road, Peenya at approximately 23:30 hrs. Investigation revealed prior criminal history of the accused. Case booked under Section 323.",Acquitted
995,159,0002/2026,2026-01-09,Theft,IPC 379,11.913059,76.857082,"The complainant Michael Walla stated that on 09-01-2026 around 12:30 hrs, while at Nehru Road, Kollegal, Inaya Balan along with 3 unknown accomplices stole valuables from the residence. Local witnesses identified the suspect. FIR filed under Section 379 IPC.",Chargesheeted
996,149,0002/2024,2024-12-30,Theft,IPC 379,13.167502,78.051132,"On 30-12-2024, Yatan Anand approached the station to report that Neel Ghose stole a mobile phone near Temple Street, Bangarpet at approximately 09:15 hrs. The accused was armed with a machete. Investigation revealed prior criminal history of the accused. Case booked under Section 379.",Convicted
997,190,0003/2024,2024-08-23,Kidnapping & Abduction,IPC 363,15.393163,76.126799,"On 23-08-2024, Onveer Magar approached the station to report that Qadim Shukla unlawfully confined the complainant near MG Road, Kushtagi at approximately 01:30 hrs. The accused was armed with a sickle. Investigation revealed prior criminal history of the accused. Case booked under Section 363.",Chargesheeted
998,31,0002/2026,2026-06-24,Assault,IPC 323,12.251038,76.608708,"On 24-06-2026, Xiti Thaman approached the station to report that Max Tak assaulted the victim near Temple Street, Hunsur at approximately 06:30 hrs. Investigation revealed prior criminal history of the accused. Case booked under Section 323.",Convicted
999,8,0007/2025,2025-02-20,Kidnapping & Abduction,IPC 363,12.891976,77.532405,"The complainant Meera Deshmukh stated that on 20-02-2025 around 11:00 hrs, while at College Road, Yeshwanthpur, Pratyush Varughese along with 5 unknown accomplices unlawfully confined the complainant. Local witnesses identified the suspect. FIR filed under Section 363 IPC.",Chargesheeted
1000,177,0003/2025,2025-10-18,Theft,IPC 379,14.796984,75.364107,"On 18-10-2025, at approximately 22:00 hrs, the complainant Chanakya Singh reported that Saumya Sekhon committed theft near Ring Road, Ranebennur. The accused was armed with a sharp-edged weapon (knife). The accused fled towards towards the highway on foot. Case registered under IPC Section 379.",Under Investigation
1001,86,0002/2025,2025-06-15,Cybercrime,IPC 66C IT Act,13.945489,75.436745,"The complainant Kevin Khurana stated that on 15-06-2025 around 21:15 hrs, while at College Road, Hosanagara, Indrajit Bhatnagar along with 3 unknown accomplices committed online impersonation. Local witnesses identified the suspect. FIR filed under Section 66C IT Act IPC.",Under Investigation
1002,77,0005/2025,2025-03-27,Narcotics (NDPS Act),IPC 21(b) NDPS,13.236683,77.118856,"An incident of narcotics (ndps act) was reported on 27-03-2025 at Lake View Area, Madhugiri. The victim Arya Shere sustained fatal injuries. Tarak Ramesh is identified as the primary suspect. The accused was armed with bare hands. The matter is being investigated under IPC Section 21(b) NDPS. Forensic team dispatched to the scene.",Chargesheeted
1003,191,0004/2026,2026-06-08,Rioting,IPC 147,15.251734,76.233218,"Received complaint from Suhani Gill regarding an incident on 08-06-2026. The accused Darpan Thakkar allegedly participated in an unlawful assembly at Nehru Road, Yelburga during 15:15 hrs. The accused was armed with a sharp-edged weapon (knife). The accused was later identified through CCTV footage from nearby traffic signal. Charges framed under IPC 147.",Acquitted
1004,37,0005/2026,2026-03-21,SC/ST Atrocities,IPC 3(1)(r) SC/ST Act,12.840916,74.900534,"On 21-03-2026, at approximately 10:00 hrs, the complainant Yuvraj Edwin reported that Avi Khatri committed sc/st atrocities near Market Area, Mangaluru South. The accused was armed with a country-made firearm. The accused fled towards towards the bus stand on a bicycle. Case registered under IPC Section 3(1)(r) SC/ST Act.",Closed
1005,196,0005/2025,2025-01-11,Burglary,IPC 457,16.27557,75.669657,"On 11-01-2025, Ekalinga Purohit approached the station to report that Oviya Chakraborty committed house-breaking at night near Gandhi Nagar, Jamkhandi at approximately 13:15 hrs. The accused was armed with a sharp-edged weapon (knife). Investigation revealed prior criminal history of the accused. Case booked under Section 457.",Under Investigation
1006,194,0004/2026,2026-02-20,Attempt to Murder,IPC 307,16.106006,75.586292,"On 20-02-2026, Aadi Mani approached the station to report that Balendra Dube attacked with intent to kill near Gandhi Nagar, Badami at approximately 21:30 hrs. The accused was armed with an iron rod. Investigation revealed prior criminal history of the accused. Case booked under Section 307.",Convicted
1007,81,0004/2025,2025-01-12,Burglary,IPC 457,13.888464,75.635448,"On 12-01-2025, Vrishti Rana approached the station to report that Qarin Mistry broke into the residence near Old Town, Shivamogga Rural at approximately 03:45 hrs. Investigation revealed prior criminal history of the accused. Case booked under Section 457.",Under Investigation
1008,133,0002/2025,2025-04-21,Kidnapping & Abduction,IPC 363,14.267083,76.452992,"The complainant Unnati Venkatesh stated that on 21-04-2025 around 19:30 hrs, while at Market Area, Chitradurga City, Nilima Patil along with 2 unknown accomplices kidnapped the minor. The accused was armed with a wooden stick (lathi). Local witnesses identified the suspect. FIR filed under Section 363 IPC.",Under Investigation
1009,132,0002/2025,2025-05-19,Theft,IPC 379,13.316382,74.720067,"An incident of theft was reported on 19-05-2025 at Commercial Street, Hebri. The victim Nidhi Krishnamurthy sustained grievous injuries. Benjamin Dhar is identified as the primary suspect. The accused was armed with an iron rod. The matter is being investigated under IPC Section 379. Forensic team dispatched to the scene.",Closed
1010,66,0003/2024,2024-10-27,Assault,IPC 323,15.123548,76.838297,"An incident of assault was reported on 27-10-2024 at Ring Road, Ballari City. The victim Ojas Thakur sustained fatal injuries. Jason Samra is identified as the primary suspect. The accused was armed with a sharp-edged weapon (knife). The matter is being investigated under IPC Section 323. Forensic team dispatched to the scene.",Convicted
1011,49,0002/2024,2024-08-11,Theft,IPC 379,15.329017,75.09292,"Received complaint from Jonathan Bansal regarding an incident on 11-08-2024. The accused Maanav Swaminathan allegedly committed theft of a two-wheeler at College Road, Dharwad City during 04:15 hrs. The accused was armed with a sharp-edged weapon (knife). The accused was later identified through CCTV footage from nearby apartment complex. Charges framed under IPC 379.",Chargesheeted
1012,97,0003/2024,2024-12-28,Cheating & Fraud,IPC 420,16.867954,75.774878,"On 28-12-2024, Ethan Pillai approached the station to report that Girish Dey committed online fraud near Railway Station Road, Sindagi at approximately 19:00 hrs. Investigation revealed prior criminal history of the accused. Case booked under Section 420.",Under Investigation
